out_degree,in_degree,betweenness_centrality,pagerank,attachment_count,service_count,avg_path_to_sensitive,min_path_to_sensitive,has_wildcard_action,service_wildcard_count,wildcard_entropy,dangerous_action_count,resource_count,has_wildcard_resource,specificity_score,escalation_path_count,min_escalation_path_length,max_escalation_risk,requires_mfa,has_ip_restriction,has_time_restriction,has_org_restriction,policy_id,known_risk_label,escalation_techniques_enabled,risk_label,prob_low,prob_medium,prob_high
4,4,0.0,8.517446453477006e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0255,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
4,4,0.0,8.19163907709946e-05,4,3,2.0,999.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0256,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
4,4,0.0,8.100005752493275e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0257,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
5,4,0.0,9.368433106435856e-05,4,4,2.0,999.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0258,,5.0,2,0.15715893287433066,0.030605556623918964,0.8122355105017504
2,4,0.0,8.460430162610935e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0259,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
2,4,0.0,9.32178341390907e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0260,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
2,4,0.0,8.741253906909081e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0261,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
7,4,0.0,8.395268687335425e-05,4,3,1.0,1.0,0,3,0.4421793563554542,2,2,0,0.6933950313413929,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0262,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
3,4,0.0,8.338252396469355e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0263,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
8,4,0.0,8.826778343208186e-05,4,4,1.0,1.0,0,4,0.3899750003365013,2,1,0,0.7194373997790668,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0264,,5.0,2,5.262537654626928e-08,0.19912809868899323,0.8008718486856302
3,4,0.0,9.433594581711365e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0265,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
4,4,0.0,8.849177600334142e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0266,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
4,4,0.0,8.004114717854885e-05,4,3,2.0,999.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0267,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
2,4,0.0,8.855286488641222e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0268,,0.0,0,0.4874079070927044,0.15607915513893664,0.35651293776835896
5,4,0.0,0.0001031734709013,4,2,1.0,1.0,0,1,0.5283208334294491,2,1,0,0.6543128760183602,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0269,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
6,4,0.0,8.21385321639793e-05,4,3,1.0,1.0,0,2,0.4999999998557304,2,2,0,0.6666666667307865,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0270,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
2,4,1.3041209940498784e-06,8.516948059326078e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0271,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
4,4,0.0,8.018055514247963e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0272,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
6,4,0.0,8.075385081437473e-05,4,3,1.0,1.0,0,2,0.4999999998557304,2,2,0,0.6666666667307865,1,3,0.5,0,0,0,0,policy:syn_overly_broad_0273,,1.0,2,9.645948950551745e-08,0.3551271144837695,0.644872789056741
2,4,0.0,7.89911731008741e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0274,,0.0,0,0.4874079070927044,0.15607915513893664,0.35651293776835896
2,4,0.0,8.637587923516226e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0275,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
2,4,0.0,7.9574650253281e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0276,,0.0,0,0.4874079070927044,0.15607915513893664,0.35651293776835896
5,4,0.0,8.389159799028347e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0277,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
2,4,0.0,8.448027268169289e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0278,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
3,4,0.0,8.407301346122097e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0279,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
3,4,0.0,9.211638306554162e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0280,,0.0,2,0.3834822418508759,0.1758201332975335,0.4406976248515907
3,4,0.0,8.180959202436734e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0281,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
4,4,0.0,8.358116963342025e-05,4,3,2.0,999.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0282,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
2,4,0.0,8.413096958105736e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0283,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
2,4,0.0,9.405086436278328e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,0.5,0,0,0,0,policy:syn_overly_broad_0284,,1.0,2,0.28902659983217577,0.054764681682484065,0.6562087184853402
2,4,0.0,8.661838358917055e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0285,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
4,4,0.0,8.979685668712648e-05,4,3,2.0,999.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0286,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
5,4,0.0,9.45395754273496e-05,4,2,1.0,1.0,0,1,0.5283208334294491,2,1,0,0.6543128760183602,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0287,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
3,4,0.0,8.68423761604301e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0288,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
2,4,0.0,8.356393943563105e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0289,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
8,4,0.0,8.057428652171211e-05,4,4,1.0,1.0,0,4,0.3899750003365013,2,1,0,0.7194373997790668,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0290,,5.0,2,5.262537654626928e-08,0.19912809868899323,0.8008718486856302
7,4,0.0,9.069097579388984e-05,4,4,1.0,1.0,0,3,0.4421793563554542,2,2,0,0.6933950313413929,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0291,,0.0,1,7.007231568788254e-08,0.7828742973432008,0.21712563258448347
2,4,0.0,8.90230641682298e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0292,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
3,4,0.0,8.948956109349766e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0293,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
5,4,0.0,8.598713179743905e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0294,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
4,4,0.0,8.955064997656844e-05,4,3,2.0,999.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0295,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
4,4,0.0,8.26648363873584e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0296,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
5,4,0.0,8.047062053831925e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0297,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
4,4,0.0,8.784016125058633e-05,4,3,2.0,999.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,0.5,0,0,0,0,policy:syn_overly_broad_0298,,1.0,2,0.28902659983217577,0.054764681682484065,0.6562087184853402
5,4,0.0,8.875649449664818e-05,4,4,2.0,999.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0299,,0.0,2,0.3806185279821558,0.21885646028199968,0.40052501173584465
5,4,1.9040166513128224e-06,8.441918379862211e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0300,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
4,4,7.82472596429927e-06,8.763653164035037e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0301,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
5,4,0.0,8.906193891200214e-05,4,4,2.0,999.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,1.0,0,0,0,0,policy:syn_overly_broad_0302,,2.0,2,0.15715893287433066,0.030605556623918964,0.8122355105017504
4,4,1.5069842597909707e-06,8.466539050918014e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0303,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
4,4,0.0,9.433594581711365e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0304,,0.0,2,0.3834822418508759,0.1758201332975335,0.4406976248515907
5,4,0.0,7.94339607043907e-05,4,2,1.0,1.0,0,1,0.5283208334294491,2,1,0,0.6543128760183602,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0305,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
4,4,0.0,8.338252396469355e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0306,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
4,4,0.0,8.934702036633248e-05,4,3,2.0,999.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0307,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
3,4,0.0,8.590567995334466e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0308,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
8,4,0.0,8.997827215806396e-05,4,5,1.0,1.0,0,4,0.3899750003365013,2,1,0,0.7194373997790668,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0309,,0.0,1,7.007231568788254e-08,0.7828742973432008,0.21712563258448347
3,4,0.0,8.604822068050982e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0310,,0.0,0,0.4874079070927044,0.15607915513893664,0.35651293776835896
2,4,0.0,8.032807981115407e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0311,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
5,4,0.0,8.05518797258511e-05,4,4,2.0,999.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0312,,5.0,2,0.15715893287433066,0.030605556623918964,0.8122355105017504
4,4,0.0,8.050949528209157e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0313,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
2,4,0.0,8.279014691673439e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0314,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
7,4,0.0,8.533551704468396e-05,4,4,1.0,1.0,0,3,0.4421793563554542,2,2,0,0.6933950313413929,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0315,,5.0,2,5.262537654626928e-08,0.19912809868899323,0.8008718486856302
3,4,0.0,9.291053854546188e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0316,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
2,4,0.0,8.374407332160903e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0317,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
5,4,0.0,8.232364999146654e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0318,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
3,4,0.0,9.068969420893032e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0319,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
4,4,0.0,8.590567995334466e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0320,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
5,4,0.0,8.389159799028347e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0321,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
4,4,0.0,8.317704317618272e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0322,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
3,4,0.0,8.513188743444798e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0323,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
3,4,0.0,9.246255340294274e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0324,,0.0,0,0.4874079070927044,0.15607915513893664,0.35651293776835896
3,4,0.0,8.466539050918014e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0325,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
6,4,3.599373943577665e-06,8.394770293184499e-05,4,3,1.0,1.0,0,2,0.4999999998557304,2,2,0,0.6666666667307865,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0326,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
4,4,0.0,8.466539050918014e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0327,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
8,4,0.0,7.85687484583811e-05,4,4,1.0,1.0,0,4,0.3899750003365013,2,1,0,0.7194373997790668,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0328,,5.0,2,5.262537654626928e-08,0.19912809868899323,0.8008718486856302
7,4,0.0,8.370648016279623e-05,4,4,1.0,1.0,0,3,0.4421793563554542,2,1,0,0.6933950313413929,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0329,,5.0,2,5.262537654626928e-08,0.19912809868899323,0.8008718486856302
8,4,4.434011379769587e-06,9.810494478475388e-05,4,5,1.0,1.0,0,4,0.3899750003365013,2,1,0,0.7194373997790668,1,3,0.5,0,0,0,0,policy:syn_overly_broad_0330,,1.0,2,6.161862273948584e-08,0.4073502345684707,0.5926497038129066
5,4,0.0,8.221998400807368e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0331,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
3,4,0.0,7.985659894437694e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0332,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
8,4,0.0,8.784016125058633e-05,4,5,1.0,1.0,0,4,0.3899750003365013,2,1,0,0.7194373997790668,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0333,,5.0,2,5.262537654626928e-08,0.19912809868899323,0.8008718486856302
6,4,0.0,8.773834644546835e-05,4,2,1.0,1.0,0,2,0.4999999998557304,2,1,0,0.6666666667307865,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0334,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
3,4,2.347417789289781e-06,9.301235335057986e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0335,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
3,4,0.0,8.148563582626468e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0336,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
3,4,0.0,8.148563582626468e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0337,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
4,4,0.0,9.168876088404608e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0338,,0.0,2,0.3834822418508759,0.1758201332975335,0.4406976248515907
2,4,0.0,8.604822068050982e-05,4,1,1.0,1.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0339,,0.0,2,0.3834822418508759,0.1758201332975335,0.4406976248515907
8,4,0.0,9.967104160529594e-05,4,5,1.0,1.0,0,4,0.3899750003365013,2,2,0,0.7194373997790668,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0340,,0.0,1,7.007231568788254e-08,0.7828742973432008,0.21712563258448347
5,4,0.0,8.323998323752838e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0341,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
4,4,0.0,9.211638306554162e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0342,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
2,4,0.0,9.236258977609964e-05,4,1,1.0,1.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0343,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
5,4,0.0,8.784016125058633e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0344,,5.0,2,0.10639635921317403,0.029665999865157507,0.8639376409216685
2,4,0.0,8.604822068050982e-05,4,1,1.0,1.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0345,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
6,4,0.0,8.751435387420879e-05,4,3,1.0,1.0,0,2,0.4999999998557304,2,2,0,0.6666666667307865,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0346,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
4,4,0.0,9.020226472932352e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0347,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
3,4,0.0,8.333681410113709e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0348,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
5,4,0.0,8.692382800452449e-05,4,2,1.0,1.0,0,1,0.5283208334294491,2,1,0,0.6543128760183602,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0349,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
3,4,0.0,8.028735388910689e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0350,,0.0,2,0.3834822418508759,0.1758201332975335,0.4406976248515907
5,4,0.0,8.873798271389945e-05,4,2,1.0,1.0,0,1,0.5283208334294491,2,2,0,0.6543128760183602,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0351,,5.0,2,7.883048394821e-08,0.16611712769116438,0.8338827934783517
3,4,0.0,8.533551704468396e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0352,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
5,4,0.0,9.443961180050648e-05,4,4,2.0,999.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0353,,5.0,2,0.15715893287433066,0.030605556623918964,0.8122355105017504
3,4,0.0,8.80641538218459e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0354,,5.0,2,0.2127268637480734,0.023071001009800453,0.7642021352421261
3,4,0.0,8.006022855461291e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0355,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
5,4,0.0,9.01633899855512e-05,4,4,1.0,1.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0356,,0.0,2,0.28763987110346967,0.23680427758068756,0.4755558513158428
4,4,0.0,8.421555418838615e-05,4,3,1.0,1.0,0,3,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0357,,0.0,2,0.3834822418508759,0.1758201332975335,0.4406976248515907
2,4,0.0,8.452578988868682e-05,4,1,2.0,999.0,0,1,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,0.5,0,0,0,0,policy:syn_overly_broad_0358,,1.0,2,0.28902659983217577,0.054764681682484065,0.6562087184853402
5,4,0.0,9.761438254191267e-05,4,4,2.0,999.0,0,4,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0359,,0.0,2,0.3806185279821558,0.21885646028199968,0.40052501173584465
3,4,0.0,8.733108722499643e-05,4,2,1.0,1.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,1,3,2.5,0,0,0,0,policy:syn_overly_broad_0360,,5.0,2,0.1470711293931443,0.0228371834492048,0.8300916871576508
3,4,0.0,8.946919813247404e-05,4,2,2.0,999.0,0,2,-1.4426951601859516e-10,0,1,0,1.0000000001442697,0,999,0.0,0,0,0,0,policy:syn_overly_broad_0361,,0.0,0,0.4874079070927044,0.15607915513893664,0.35651293776835896
